condition,K,threshold_scheme,tau,num_edges,gcc_fraction,num_components,avg_shortest_path_gcc,global_efficiency,clustering_coeff,modularity,lambda2_unweighted,lambda2_weighted,spectral_gap_unweighted,spectral_gap_weighted,effective_rank_unweighted,effective_rank_weighted
shuffle_temporal_order,33,percentile_97,6.954467180722e+00,174,6.481481481481e-01,3.900000000000e+01,2.707660455487e+00,1.767076266297e-01,1.619693175853e-01,-4.293615157387e-04,-8.129679221648e-16,3.466613016182e+01,2.817747822987e+00,9.820700815646e+01,3.653724155860e+01,4.603235122373e+01
shuffle_temporal_order,34,percentile_97,6.946062634070e+00,174,6.574074074074e-01,3.800000000000e+01,2.682494969819e+00,1.827016268605e-01,1.859661350905e-01,-2.858323817378e-04,-2.252497629183e-15,3.486996956343e+01,3.220538763845e+00,1.013339233191e+02,3.596239648443e+01,4.622982101314e+01
shuffle_temporal_order,35,percentile_97,7.457208055528e+00,174,6.481481481481e-01,3.900000000000e+01,2.701035196687e+00,1.770133841006e-01,1.801642265410e-01,-1.785672289890e-04,-6.571325207154e-16,3.466238645201e+01,3.602480148010e+00,1.058322546411e+02,3.645978562238e+01,4.609774243126e+01
shuffle_temporal_order,36,percentile_97,7.539602669947e+00,174,6.666666666667e-01,3.700000000000e+01,2.731220657277e+00,1.850121149187e-01,1.686733757386e-01,4.573751512166e-04,-1.884547296604e-15,3.551433210586e+01,3.176775538344e+00,1.076667689439e+02,3.772046787364e+01,4.627723362628e+01
shuffle_temporal_order,37,percentile_97,7.649698802732e+00,174,6.666666666667e-01,3.700000000000e+01,2.767605633803e+00,1.832987192800e-01,1.624305243870e-01,1.748933138027e-03,-1.299643050763e-15,3.524379298700e+01,3.170484508550e+00,1.104831728473e+02,3.782384463680e+01,4.658205726264e+01
shuffle_temporal_order,5,percentile_99,5.054180436675e+00,58,3.425925925926e-01,7.200000000000e+01,2.980480480480e+00,4.747070167631e-02,8.611812570146e-02,1.169993345195e-01,-1.191697916237e-15,9.478699866114e+00,2.154010120299e+00,4.259941019219e+01,1.567935030117e+01,2.875463989217e+01
shuffle_temporal_order,6,percentile_99,6.477396569880e+00,58,3.333333333333e-01,7.300000000000e+01,2.917460317460e+00,4.587845522425e-02,1.106220939554e-01,1.172152525782e-01,-1.074964838770e-15,1.045236238659e+01,2.594041738502e+00,5.787843880185e+01,1.588245949489e+01,2.931023480470e+01
shuffle_temporal_order,7,percentile_99,6.668787955914e+00,58,3.240740740741e-01,7.400000000000e+01,2.865546218487e+00,4.411437472185e-02,1.104953688287e-01,-4.473969656166e-04,-1.066940307158e-15,1.078559591990e+01,2.720439598322e+00,5.770852223100e+01,1.585654569013e+01,3.196250544700e+01
shuffle_temporal_order,8,percentile_99,7.239720241056e+00,58,3.425925925926e-01,7.200000000000e+01,3.082582582583e+00,4.652849890389e-02,9.332241832242e-02,-7.437345635744e-05,-7.961845138582e-16,1.388659706310e+01,2.278495112759e+00,5.919279284434e+01,1.727714828808e+01,3.461467541028e+01
shuffle_temporal_order,9,percentile_99,7.071803315031e+00,58,3.425925925926e-01,7.200000000000e+01,3.313813813814e+00,4.458441158857e-02,1.032267115600e-01,5.238935190704e-05,-8.994776249952e-16,1.281978514244e+01,2.563326010115e+00,5.915847142713e+01,1.760616992061e+01,3.476823543620e+01
shuffle_temporal_order,10,percentile_99,6.928178837853e+00,58,2.962962962963e-01,7.100000000000e+01,2.923387096774e+00,3.873601015346e-02,9.888701833146e-02,-9.694604293827e-04,-7.870014174935e-16,1.561989618111e+01,2.475776484344e+00,5.868096976474e+01,1.773993626089e+01,3.710631897751e+01
shuffle_temporal_order,11,percentile_99,7.124186732064e+00,58,3.518518518519e-01,7.100000000000e+01,3.561877667141e+00,4.510946007571e-02,1.117190422746e-01,2.617082233035e-03,-7.119185723129e-16,1.514256144848e+01,2.225467932981e+00,5.542115029133e+01,1.749662152480e+01,3.779010269553e+01
shuffle_temporal_order,12,percentile_99,7.897874359711e+00,58,3.611111111111e-01,7.000000000000e+01,3.300944669366e+00,4.989203711945e-02,7.925925139977e-02,5.127053471199e-04,-6.025935990373e-16,1.612581591545e+01,2.280985391145e+00,6.917105622743e+01,1.670001079832e+01,3.853469145432e+01
shuffle_temporal_order,13,percentile_99,7.930819609891e+00,58,3.518518518519e-01,7.100000000000e+01,3.246088193457e+00,4.790131698231e-02,9.341001832832e-02,1.063551189371e-01,-8.755398455380e-16,1.717284633405e+01,2.289982756930e+00,6.866706425752e+01,1.785594509697e+01,3.930032098981e+01
shuffle_temporal_order,14,percentile_99,8.071970385134e+00,58,3.148148148148e-01,6.900000000000e+01,2.700534759358e+00,4.441559940002e-02,9.310137635301e-02,-2.034147211516e-04,-6.357624687054e-16,1.953858751318e+01,2.271817029612e+00,6.621744239083e+01,1.866570464185e+01,4.135576102426e+01
shuffle_temporal_order,15,percentile_99,8.265304039798e+00,58,2.962962962963e-01,7.100000000000e+01,2.602822580645e+00,4.065132110303e-02,7.843180482069e-02,-4.390366617798e-05,-9.877233553061e-16,2.159698016806e+01,2.531036109877e+00,6.660644514704e+01,1.969432859954e+01,4.281576294834e+01
shuffle_temporal_order,16,percentile_99,8.265329523601e+00,58,2.962962962963e-01,7.000000000000e+01,2.622983870968e+00,4.095419406946e-02,7.810111699001e-02,-3.489175901825e-04,-7.556088100001e-16,2.102696731218e+01,2.506704036618e+00,6.759646760800e+01,1.986523696780e+01,4.304684379864e+01
shuffle_temporal_order,17,percentile_99,9.452469801772e+00,58,3.333333333333e-01,7.300000000000e+01,3.290476190476e+00,4.316248825595e-02,1.036544247329e-01,4.800940350957e-04,-8.940546261417e-16,2.445718378985e+01,2.619638964065e+00,7.967685057430e+01,2.045830412570e+01,4.322172371662e+01
shuffle_temporal_order,18,percentile_99,9.635486804417e+00,58,3.240740740741e-01,7.400000000000e+01,3.510924369748e+00,3.968617965243e-02,1.040564373898e-01,-1.340444832651e-04,-8.693224100412e-16,2.540084964897e+01,2.557725889602e+00,7.551647306634e+01,2.179236675802e+01,4.360854750638e+01
shuffle_temporal_order,19,percentile_99,9.784964395098e+00,58,3.333333333333e-01,7.300000000000e+01,3.628571428571e+00,4.107891454724e-02,1.148589065256e-01,-1.191441882003e-03,-9.807673449057e-16,2.755969775039e+01,2.683508756122e+00,7.458342146715e+01,2.194760000007e+01,4.379823066170e+01
shuffle_temporal_order,20,percentile_99,1.008626780432e+01,58,3.240740740741e-01,7.400000000000e+01,3.705882352941e+00,3.880688654832e-02,1.104791299236e-01,-3.347098368887e-04,-9.365887551192e-16,2.826314994435e+01,2.651187176613e+00,7.634646935005e+01,2.321597286483e+01,4.426405306412e+01
shuffle_temporal_order,21,percentile_99,1.040160460215e+01,58,3.148148148148e-01,7.500000000000e+01,3.631016042781e+00,3.741119847039e-02,1.275867136978e-01,-6.419784079572e-05,-9.240740614581e-16,2.856375380316e+01,2.995532281010e+00,7.993737714796e+01,2.296900833885e+01,4.431563168175e+01
shuffle_temporal_order,22,percentile_99,1.057127034204e+01,58,3.240740740741e-01,7.400000000000e+01,3.665546218487e+00,3.920783266578e-02,1.052791344458e-01,9.338004492968e-04,-8.610576035060e-16,2.940194748022e+01,2.792397750238e+00,8.266679881936e+01,2.317189269362e+01,4.422503792565e+01
shuffle_temporal_order,23,percentile_99,1.077273793497e+01,58,3.240740740741e-01,7.400000000000e+01,3.650420168067e+00,3.925590773981e-02,1.061033102700e-01,5.663557957329e-02,-6.043599760442e-16,2.973653516639e+01,2.715835866132e+00,8.181413510673e+01,2.306131350242e+01,4.454760213928e+01
shuffle_temporal_order,24,percentile_99,1.085168737587e+01,58,3.333333333333e-01,7.300000000000e+01,3.439682539683e+00,4.255399517601e-02,9.674456202234e-02,-9.245589710686e-04,-4.667478480089e-16,2.615357561803e+01,2.495130170915e+00,8.714910485156e+01,2.285864326917e+01,4.439333332573e+01
shuffle_temporal_order,25,percentile_99,1.105393221410e+01,58,2.777777777778e-01,7.300000000000e+01,2.524137931034e+00,3.708318910811e-02,9.674456202234e-02,4.311839163906e-02,-1.009646290844e-15,2.615054758175e+01,2.496396722044e+00,8.617932456594e+01,2.330156685586e+01,4.434165782195e+01
shuffle_temporal_order,26,percentile_99,1.230409716920e+01,58,2.685185185185e-01,7.500000000000e+01,2.443349753695e+00,3.509865005192e-02,9.240152851264e-02,-5.231686017482e-05,-6.726445794141e-16,2.954466922370e+01,2.042146958122e+00,8.706186037487e+01,2.254472143638e+01,4.401132377719e+01
shuffle_temporal_order,27,percentile_99,1.258050595744e+01,58,3.055555555556e-01,7.200000000000e+01,2.782196969697e+00,4.041479173878e-02,8.085684891240e-02,4.525846667140e-03,-5.159615524247e-16,3.101979232985e+01,2.044863896753e+00,8.809162115232e+01,2.418367236915e+01,4.472525864801e+01
shuffle_temporal_order,28,percentile_99,1.277181377658e+01,58,2.962962962963e-01,7.300000000000e+01,2.715725806452e+00,3.875043267567e-02,7.519219463664e-02,-1.013718972745e-03,-7.151601550179e-16,3.245420489081e+01,1.872897113888e+00,8.902388462420e+01,2.511906555381e+01,4.496537008136e+01
shuffle_temporal_order,29,percentile_99,1.279470140254e+01,58,2.962962962963e-01,7.300000000000e+01,2.794354838710e+00,3.824275989385e-02,7.875627458961e-02,5.273015521610e-04,-9.973494844326e-16,3.063118472071e+01,1.796563275589e+00,8.575227065112e+01,2.490138277713e+01,4.565948157492e+01
shuffle_temporal_order,30,percentile_99,1.286622712939e+01,58,3.055555555556e-01,7.300000000000e+01,3.039772727273e+00,3.857612619295e-02,8.492911409578e-02,1.202804177102e-01,-7.542511472672e-16,3.055771449057e+01,2.151541972040e+00,9.032913466724e+01,2.291909829407e+01,4.569509820626e+01
shuffle_temporal_order,31,percentile_99,1.297549919216e+01,58,3.055555555556e-01,7.300000000000e+01,2.988636363636e+00,3.889342168158e-02,7.784391534392e-02,7.540152667415e-04,-7.044492510688e-16,3.289940226886e+01,2.159424864051e+00,9.150739787805e+01,2.274134172291e+01,4.568701097698e+01
shuffle_temporal_order,32,percentile_99,1.288210506681e+01,58,3.055555555556e-01,7.300000000000e+01,2.988636363636e+00,3.889342168158e-02,7.784391534392e-02,8.121316121075e-04,-7.044492510688e-16,3.268419972759e+01,2.159424864051e+00,9.358569398216e+01,2.274134172291e+01,4.592287809172e+01
shuffle_temporal_order,33,percentile_99,1.359373905182e+01,58,2.870370370370e-01,7.500000000000e+01,2.716129032258e+00,3.658458191168e-02,6.536596119929e-02,-1.986977756035e-03,-6.611212183479e-16,3.466613016182e+01,2.061197244905e+00,9.820700815646e+01,2.277321163553e+01,4.603235122373e+01
shuffle_temporal_order,34,percentile_99,1.387219983117e+01,58,3.055555555556e-01,7.500000000000e+01,3.079545454545e+00,3.828225013324e-02,6.602733686067e-02,-1.061879426511e-03,-1.075901820022e-15,3.486996956343e+01,2.059907791126e+00,1.013339233191e+02,2.257762457455e+01,4.622982101314e+01
shuffle_temporal_order,35,percentile_99,1.383259393023e+01,58,3.055555555556e-01,7.500000000000e+01,3.081439393939e+00,3.829378815101e-02,6.902557319224e-02,1.586673231632e-04,-6.921476471157e-16,3.466238645201e+01,2.142834215919e+00,1.058322546411e+02,2.226170200347e+01,4.609774243126e+01
shuffle_temporal_order,36,percentile_99,1.410874229821e+01,58,3.240740740741e-01,7.400000000000e+01,2.968067226891e+00,4.279368375942e-02,7.031893004115e-02,-5.829384752414e-05,-6.539914441972e-16,3.551433210586e+01,1.988551191689e+00,1.076667689439e+02,1.987017048072e+01,4.627723362628e+01
shuffle_temporal_order,37,percentile_99,1.418953882340e+01,58,3.240740740741e-01,7.400000000000e+01,3.146218487395e+00,4.177579708473e-02,6.789388594944e-02,7.917570282559e-02,-6.143188839264e-16,3.524379298700e+01,2.127099598599e+00,1.104831728473e+02,2.087276101349e+01,4.658205726264e+01
