symA,symB,S_cos,S_wcos,S_dot,same_group,period_distance
Yb,Cm,-1.723701967326e-01,-5.942833134288e-01,-1.722725094129e+00,1,1.000000000000e+00
Yb,Bk,-2.192305843019e-01,-6.194728318232e-01,-2.181854527359e+00,1,1.000000000000e+00
Yb,Cf,-7.037611728389e-02,-4.448811126672e-01,-7.178247166781e-01,1,1.000000000000e+00
Yb,Es,-3.299188847388e-02,-3.375804033755e-01,-3.594790186362e-01,1,1.000000000000e+00
Yb,Fm,-5.099876406961e-01,-7.455122871005e-01,-7.883174661877e+00,1,1.000000000000e+00
Yb,Md,-5.121658449633e-01,-7.463235557764e-01,-7.918816591589e+00,1,1.000000000000e+00
Yb,No,-5.132275755219e-01,-7.467151827614e-01,-7.936332054190e+00,1,1.000000000000e+00
Yb,Lr,-4.677963399558e-01,-7.280182971588e-01,-7.252057920767e+00,1,1.000000000000e+00
Yb,Rf,-4.976933889325e-01,-7.407476888259e-01,-7.688671559736e+00,0,1.000000000000e+00
Yb,Db,-5.179575156578e-01,-7.484284259247e-01,-8.015558972235e+00,0,1.000000000000e+00
Yb,Sg,-5.403248350634e-01,-7.557265559570e-01,-8.422895311797e+00,0,1.000000000000e+00
Yb,Bh,-5.377125772677e-01,-7.549526290319e-01,-8.371978269352e+00,0,1.000000000000e+00
Yb,Hs,-5.350470106461e-01,-7.541392358738e-01,-8.321061226907e+00,0,1.000000000000e+00
Lu,Hf,-2.135806273734e-01,-1.091844317868e-01,-3.460479702585e+00,0,0.000000000000e+00
Lu,Ta,9.739202308794e-01,9.672078083414e-01,6.744032084121e+00,0,0.000000000000e+00
Lu,W,-2.777626695131e-01,-1.732078696410e-01,-4.507135709659e+00,0,0.000000000000e+00
Lu,Re,9.095334615066e-01,9.593358043498e-01,5.367023307985e+00,0,0.000000000000e+00
Lu,Os,9.794146631588e-01,9.839975369486e-01,6.284477033977e+00,0,0.000000000000e+00
Lu,Ir,9.715962530317e-01,9.787721142739e-01,5.923214601309e+00,0,0.000000000000e+00
Lu,Pt,8.817520599484e-01,9.153448553302e-01,4.579701879095e+00,0,0.000000000000e+00
Lu,Au,7.716141271420e-01,8.221765893499e-01,4.351205695432e+00,0,0.000000000000e+00
Lu,Hg,-4.414234510482e-01,-1.303542735443e-01,-3.095753170646e+00,0,0.000000000000e+00
Lu,Tl,8.738376666875e-01,8.462631011810e-01,5.169146502565e+00,0,0.000000000000e+00
Lu,Pb,6.505287324040e-01,4.719979328536e-01,3.274461557344e+00,0,0.000000000000e+00
Lu,Bi,-6.825401488612e-02,-4.737585681674e-04,-1.743159386443e+00,0,0.000000000000e+00
Lu,Po,8.416095104369e-01,8.494149759150e-01,5.479093762266e+00,0,0.000000000000e+00
Lu,At,3.516899807250e-01,4.613451082221e-01,8.186049331296e+00,0,0.000000000000e+00
Lu,Rn,-1.920486898814e-01,2.176944041815e-01,-1.535490939134e+00,0,0.000000000000e+00
Lu,Fr,1.829084367811e-01,6.911653961783e-01,5.096561859130e+00,0,1.000000000000e+00
Lu,Ra,7.232553492713e-01,5.547668358639e-01,4.514745261336e+00,0,1.000000000000e+00
Lu,Ac,8.845397272375e-01,8.301780651150e-01,7.343411062605e+00,1,1.000000000000e+00
Lu,Th,6.004335207876e-02,8.857081042669e-02,1.304044870540e+00,1,1.000000000000e+00
Lu,Pa,-1.269327977443e-01,-5.395891188784e-01,-1.576621183307e+00,1,1.000000000000e+00
Lu,U,-1.643386655365e-01,-5.749541233324e-01,-2.045486483724e+00,1,1.000000000000e+00
Lu,Np,-1.074560126523e-01,-5.102544241121e-01,-1.335117204329e+00,1,1.000000000000e+00
Lu,Pu,-1.010254088025e-01,-5.216848483851e-01,-1.255298343295e+00,1,1.000000000000e+00
Lu,Am,1.293186318798e-02,-3.679601692976e-01,1.676186528396e-01,1,1.000000000000e+00
Lu,Cm,-9.917195853036e-02,-5.330971792677e-01,-1.238140612879e+00,1,1.000000000000e+00
Lu,Bk,-1.478563532907e-01,-5.607469286289e-01,-1.838196424346e+00,1,1.000000000000e+00
Lu,Cf,-4.780657079066e-02,-4.242498893920e-01,-6.091271741914e-01,1,1.000000000000e+00
Lu,Es,-4.331087959478e-02,-3.468799172334e-01,-5.895092884618e-01,1,1.000000000000e+00
Lu,Fm,-4.202025350192e-01,-6.906866530204e-01,-8.113858738696e+00,1,1.000000000000e+00
Lu,Md,-4.239275565823e-01,-6.927550999951e-01,-8.187825828797e+00,1,1.000000000000e+00
Lu,No,-4.257505703652e-01,-6.937648326966e-01,-8.224175370218e+00,1,1.000000000000e+00
Lu,Lr,-3.513498646687e-01,-6.511655882060e-01,-6.804112907544e+00,1,1.000000000000e+00
Lu,Rf,-3.995300773825e-01,-6.790794596284e-01,-7.710209761285e+00,0,1.000000000000e+00
Lu,Db,-4.339325274774e-01,-6.982759708774e-01,-8.388593644786e+00,0,1.000000000000e+00
Lu,Sg,-4.741905704402e-01,-7.199764879002e-01,-9.233931817373e+00,0,1.000000000000e+00
Lu,Bh,-4.693351096132e-01,-7.174034736177e-01,-9.128264545799e+00,0,1.000000000000e+00
Lu,Hs,-4.644270649419e-01,-7.147900906776e-01,-9.022597274226e+00,0,1.000000000000e+00
Hf,Ta,-1.897070024800e-01,-5.314731689549e-02,-3.104596271755e+00,0,0.000000000000e+00
Hf,W,9.875692639399e-01,9.734837764220e-01,3.787214049742e+01,0,0.000000000000e+00
Hf,Re,-2.688670235262e-01,-1.144683655074e-01,-3.749538944898e+00,0,0.000000000000e+00
Hf,Os,-2.416008663710e-01,-1.271635097422e-01,-3.663756132963e+00,0,0.000000000000e+00
Hf,Ir,-2.303510836262e-01,-1.169949163561e-01,-3.318848479428e+00,0,0.000000000000e+00
Hf,Pt,-3.230672427131e-01,-1.123715887221e-01,-3.965602498772e+00,0,0.000000000000e+00
Hf,Au,-3.214166016783e-01,-1.936389999426e-01,-4.283544453641e+00,0,0.000000000000e+00
Hf,Hg,-2.028452128573e-01,6.221051359160e-02,-3.362027154266e+00,0,0.000000000000e+00
Hf,Tl,-2.536632498059e-01,-6.077556270092e-02,-3.546264801344e+00,0,0.000000000000e+00
Hf,Pb,-2.192435102788e-01,1.041652695493e-01,-2.608108708208e+00,0,0.000000000000e+00
Hf,Bi,-7.103169222107e-02,3.628626350127e-02,-4.287326778117e+00,0,0.000000000000e+00
Hf,Po,-2.678142763835e-01,-1.612563554347e-01,-4.120570524176e+00,0,0.000000000000e+00
Hf,At,-2.415397151852e-01,-3.833156597941e-01,-1.328704606877e+01,0,0.000000000000e+00
Hf,Rn,-1.167146590778e-01,-1.067115486816e-01,-2.205397329430e+00,0,0.000000000000e+00
Hf,Fr,-4.574260785384e-02,-2.108766965890e-02,-3.012243055423e+00,0,1.000000000000e+00
Hf,Ra,5.510269947014e-02,2.783349873145e-01,8.129053861884e-01,0,1.000000000000e+00
Hf,Ac,-4.140090220651e-03,1.370480633388e-01,-8.122988361906e-02,0,1.000000000000e+00
Hf,Th,-5.596077874319e-02,1.262653535849e-01,-2.872346864257e+00,0,1.000000000000e+00
Hf,Pa,-5.258167309706e-02,-3.122433489263e-01,-1.543524172040e+00,0,1.000000000000e+00
Hf,U,-6.025272182783e-02,-3.022268492725e-01,-1.772389047512e+00,0,1.000000000000e+00
Hf,Np,-1.024359783136e-01,-3.530469426090e-01,-3.007923036941e+00,0,1.000000000000e+00
Hf,Pu,-1.002632210145e-01,-3.433454304456e-01,-2.944309911625e+00,0,1.000000000000e+00
Hf,Am,-1.537508452259e-01,-4.192446931620e-01,-4.709819742154e+00,0,1.000000000000e+00
Hf,Cm,-1.058318933580e-01,-3.381093315822e-01,-3.122649029459e+00,0,1.000000000000e+00
Hf,Bk,-7.254963853246e-02,-3.150086181835e-01,-2.131634343446e+00,0,1.000000000000e+00
Hf,Cf,-1.409998437170e-01,-4.023965927476e-01,-4.245848979588e+00,0,1.000000000000e+00
Hf,Es,-9.470581731998e-02,-3.944600165567e-01,-3.046462483595e+00,0,1.000000000000e+00
Hf,Fm,7.078893926196e-01,1.709035135199e-01,3.230425340322e+01,0,1.000000000000e+00
Hf,Md,7.060922945917e-01,1.695629190341e-01,3.223027041916e+01,0,1.000000000000e+00
Hf,No,7.051980676009e-01,1.689027580063e-01,3.219391306699e+01,0,1.000000000000e+00
Hf,Lr,7.344573334657e-01,1.939198827263e-01,3.361428067097e+01,0,1.000000000000e+00
Hf,Rf,7.171526394234e-01,1.781498743540e-01,3.270798911623e+01,1,1.000000000000e+00
Hf,Db,7.010631324374e-01,1.659059322466e-01,3.202945946243e+01,0,1.000000000000e+00
Hf,Sg,6.775973548546e-01,1.502605364092e-01,3.118393964460e+01,0,1.000000000000e+00
Hf,Bh,6.807218939017e-01,1.522347263835e-01,3.128962962183e+01,0,1.000000000000e+00
Hf,Hs,6.837940648173e-01,1.542042797944e-01,3.139531959905e+01,0,1.000000000000e+00
Ta,W,-2.353092778251e-01,-8.189364935887e-02,-3.856675773731e+00,0,0.000000000000e+00
Ta,Re,9.310247914123e-01,9.621317181429e-01,5.549110422725e+00,0,0.000000000000e+00
Ta,Os,9.836498489286e-01,9.766657353020e-01,6.375149780540e+00,0,0.000000000000e+00
Ta,Ir,9.539909499668e-01,9.443525939653e-01,5.874395905962e+00,0,0.000000000000e+00
Ta,Pt,8.319334111405e-01,8.358186764307e-01,4.364420758364e+00,0,0.000000000000e+00
Ta,Au,6.423874280095e-01,6.620208022846e-01,3.658927449043e+00,0,0.000000000000e+00
Ta,Hg,-4.762236804458e-01,-2.063759604814e-01,-3.373410816419e+00,0,0.000000000000e+00
Ta,Tl,7.750341573640e-01,7.150233803587e-01,4.630802345082e+00,0,0.000000000000e+00
Ta,Pb,5.412891562086e-01,3.525716098278e-01,2.752010339073e+00,0,0.000000000000e+00
Ta,Bi,-9.163649984512e-02,-3.839183135748e-02,-2.363876100446e+00,0,0.000000000000e+00
Ta,Po,7.198305843565e-01,6.967270981137e-01,4.733427335098e+00,0,0.000000000000e+00
Ta,At,2.952025190103e-01,4.057553775652e-01,6.940355907397e+00,0,0.000000000000e+00
Ta,Rn,-2.838649343924e-01,5.987852212020e-02,-2.292424167808e+00,0,0.000000000000e+00
Ta,Fr,1.763675918341e-01,6.522520092975e-01,4.963747348288e+00,0,1.000000000000e+00
Ta,Ra,6.685735554613e-01,4.906517757596e-01,4.215393411769e+00,0,1.000000000000e+00
Ta,Ac,8.541540048354e-01,7.881031351651e-01,7.162489513978e+00,0,1.000000000000e+00
Ta,Th,2.005530925956e-01,2.577027355022e-01,4.399509805595e+00,0,1.000000000000e+00
Ta,Pa,-1.863735177893e-01,-5.527651891858e-01,-2.338218158103e+00,0,1.000000000000e+00
Ta,U,-2.238312087552e-01,-5.885977380141e-01,-2.814004706012e+00,0,1.000000000000e+00
Ta,Np,-1.693967454316e-01,-5.274967479254e-01,-2.125891299230e+00,0,1.000000000000e+00
Ta,Pu,-1.611070803361e-01,-5.365823519750e-01,-2.021986667971e+00,0,1.000000000000e+00
Ta,Am,-4.671118772060e-02,-3.878709002004e-01,-6.115464874760e-01,0,1.000000000000e+00
Ta,Cm,-1.577058301734e-01,-5.469079694546e-01,-1.988731485358e+00,0,1.000000000000e+00
Ta,Bk,-2.085939850181e-01,-5.752692081584e-01,-2.619395208529e+00,0,1.000000000000e+00
Ta,Cf,-1.127906843373e-01,-4.454881574215e-01,-1.451579863904e+00,0,1.000000000000e+00
Ta,Es,-1.057028940767e-01,-3.702646254105e-01,-1.453208227577e+00,0,1.000000000000e+00
Ta,Fm,-4.510623146536e-01,-6.921848652774e-01,-8.797365582656e+00,0,1.000000000000e+00
Ta,Md,-4.553014187611e-01,-6.948102987824e-01,-8.882255729464e+00,0,1.000000000000e+00
Ta,No,-4.573764618807e-01,-6.960936409446e-01,-8.923973173038e+00,0,1.000000000000e+00
Ta,Lr,-3.729055443714e-01,-6.427965051132e-01,-7.294203625959e+00,0,1.000000000000e+00
Ta,Rf,-4.275580470721e-01,-6.775345687008e-01,-8.334107924359e+00,0,1.000000000000e+00
Ta,Db,-4.666931845651e-01,-7.018413254968e-01,-9.112671842229e+00,1,1.000000000000e+00
Ta,Sg,-5.126276383657e-01,-7.298568356993e-01,-1.008284494861e+01,0,1.000000000000e+00
Ta,Bh,-5.070787837050e-01,-7.264995265610e-01,-9.961573310311e+00,0,1.000000000000e+00
Ta,Hs,-5.014724043613e-01,-7.231001648356e-01,-9.840301672014e+00,0,1.000000000000e+00
W,Re,-2.912631657227e-01,-1.276743145816e-01,-4.067974332561e+00,0,0.000000000000e+00
W,Os,-2.868145357200e-01,-1.578575158257e-01,-4.355936476611e+00,0,0.000000000000e+00
W,Ir,-2.832474445894e-01,-1.624518905550e-01,-4.087101989432e+00,0,0.000000000000e+00
W,Pt,-3.757979834851e-01,-1.658550050544e-01,-4.619798237973e+00,0,0.000000000000e+00
W,Au,-4.073378821661e-01,-3.135098177087e-01,-5.436784054066e+00,0,0.000000000000e+00
W,Hg,-1.387479321185e-01,1.112852813888e-01,-2.303113188341e+00,0,0.000000000000e+00
W,Tl,-3.550842461654e-01,-1.974906980688e-01,-4.971613092478e+00,0,0.000000000000e+00
W,Pb,-2.917814801872e-01,1.367990715745e-02,-3.476233772205e+00,0,0.000000000000e+00
W,Bi,-9.006443107809e-02,-3.590857793482e-03,-5.444274878560e+00,0,0.000000000000e+00
W,Po,-3.633353534645e-01,-2.823754709237e-01,-5.598653556559e+00,0,0.000000000000e+00
W,At,-2.721777585502e-01,-4.131459135372e-01,-1.499494348407e+01,0,0.000000000000e+00
W,Rn,-1.187946829203e-01,-1.488198595608e-01,-2.248074763336e+00,0,0.000000000000e+00
W,Fr,-6.608071824429e-02,-1.051748353808e-01,-4.358089600434e+00,0,1.000000000000e+00
W,Ra,-4.833797475031e-02,1.276743038689e-01,-7.141803311492e-01,0,1.000000000000e+00
W,Ac,-1.077171917483e-01,-8.641840020999e-03,-2.116622250844e+00,0,1.000000000000e+00
W,Th,-2.703711345943e-02,2.235907611531e-01,-1.389843074135e+00,0,1.000000000000e+00
W,Pa,-1.150739748109e-01,-3.598726821254e-01,-3.383050321483e+00,0,1.000000000000e+00
W,U,-1.209919479682e-01,-3.488521032055e-01,-3.564438823692e+00,0,1.000000000000e+00
W,Np,-1.628405841758e-01,-3.982373443905e-01,-4.788827143553e+00,0,1.000000000000e+00
W,Pu,-1.619375364710e-01,-3.896637281461e-01,-4.762573659929e+00,0,1.000000000000e+00
W,Am,-2.130515019932e-01,-4.618799614695e-01,-6.536175176269e+00,0,1.000000000000e+00
W,Cm,-1.673812811071e-01,-3.845692356083e-01,-4.946133170384e+00,0,1.000000000000e+00
W,Bk,-1.333210907665e-01,-3.613752755184e-01,-3.923093175508e+00,0,1.000000000000e+00
W,Cf,-1.997572402931e-01,-4.452303877926e-01,-6.024218978772e+00,0,1.000000000000e+00
W,Es,-1.493468366621e-01,-4.345778269703e-01,-4.811356253203e+00,0,1.000000000000e+00
W,Fm,6.686480444824e-01,1.196964233811e-01,3.055935556040e+01,0,1.000000000000e+00
W,Md,6.671588635519e-01,1.186668987746e-01,3.049889090585e+01,0,1.000000000000e+00
W,No,6.664165270830e-01,1.181600278189e-01,3.046917684705e+01,0,1.000000000000e+00
W,Lr,6.900646731664e-01,1.374206160140e-01,3.163001183620e+01,0,1.000000000000e+00
W,Rf,6.762601441665e-01,1.252665101433e-01,3.088931981805e+01,0,1.000000000000e+00
W,Db,6.629731704940e-01,1.158599465454e-01,3.033477255781e+01,0,1.000000000000e+00
W,Sg,6.431636977037e-01,1.038744114647e-01,2.964374793446e+01,1,1.000000000000e+00
W,Bh,6.458233416724e-01,1.053847877940e-01,2.973012601238e+01,0,1.000000000000e+00
W,Hs,6.484325859852e-01,1.068921785878e-01,2.981650409029e+01,0,1.000000000000e+00
Re,Os,9.409738639470e-01,9.842511557809e-01,5.196919428144e+00,0,0.000000000000e+00
Re,Ir,9.145180565240e-01,9.694979463186e-01,4.798768530662e+00,0,0.000000000000e+00
Re,Pt,7.813769040781e-01,8.844698634983e-01,3.493149527096e+00,0,0.000000000000e+00
Re,Au,6.270830497579e-01,7.377982075737e-01,3.043689785336e+00,0,0.000000000000e+00
Re,Hg,-2.440794601581e-01,-3.397727493591e-02,-1.473357166210e+00,0,0.000000000000e+00
Re,Tl,6.845910901008e-01,7.262393025460e-01,3.485661452088e+00,0,0.000000000000e+00
Re,Pb,4.944449165327e-01,3.784595195739e-01,2.142186165383e+00,0,0.000000000000e+00
Re,Bi,-1.364636734310e-01,-5.062931434167e-02,-2.999796781200e+00,0,0.000000000000e+00
Re,Po,6.720433125181e-01,7.619053906087e-01,3.765834612729e+00,0,0.000000000000e+00
Re,At,3.248570448632e-01,4.689972003120e-01,6.508374457251e+00,0,0.000000000000e+00
Re,Rn,-5.352455106620e-02,2.732657883541e-01,-3.683450378282e-01,0,0.000000000000e+00
Re,Fr,1.623382431753e-01,6.373873998300e-01,3.893411295374e+00,0,1.000000000000e+00
Re,Ra,5.698242278416e-01,4.169910918577e-01,3.061599569493e+00,0,1.000000000000e+00
Re,Ac,7.065746871172e-01,6.955534016633e-01,5.048989322359e+00,0,1.000000000000e+00
Re,Th,1.883830695441e-01,2.066072734891e-01,3.521562134030e+00,0,1.000000000000e+00
Re,Pa,-2.909972834287e-01,-6.432175993464e-01,-3.111059524681e+00,0,1.000000000000e+00
Re,U,-3.268346869477e-01,-6.794559111921e-01,-3.501473799625e+00,0,1.000000000000e+00
Re,Np,-2.619795716354e-01,-6.084580924288e-01,-2.801702255510e+00,0,1.000000000000e+00
Re,Pu,-2.622992712503e-01,-6.244194090962e-01,-2.805299951432e+00,0,1.000000000000e+00
Re,Am,-1.260363689180e-01,-4.537862097110e-01,-1.406122016571e+00,0,1.000000000000e+00
Re,Cm,-2.621353753240e-01,-6.383812105457e-01,-2.816907547807e+00,0,1.000000000000e+00
Re,Bk,-3.096633216677e-01,-6.644743576307e-01,-3.313657177845e+00,0,1.000000000000e+00
Re,Cf,-1.917345003386e-01,-5.128810781145e-01,-2.102744613608e+00,0,1.000000000000e+00
Re,Es,-1.651709199509e-01,-4.191922232839e-01,-1.935054125654e+00,0,1.000000000000e+00
Re,Fm,-5.393417415486e-01,-7.774256892097e-01,-8.963934790415e+00,0,1.000000000000e+00
Re,Md,-5.423246035726e-01,-7.789134838309e-01,-9.015755725907e+00,0,1.000000000000e+00
Re,No,-5.437811247456e-01,-7.796371627308e-01,-9.041222014206e+00,0,1.000000000000e+00
Re,Lr,-4.827257414730e-01,-7.478203111029e-01,-8.046334082653e+00,0,1.000000000000e+00
Re,Rf,-5.226298274673e-01,-7.689514326492e-01,-8.681140542440e+00,0,1.000000000000e+00
Re,Db,-5.502911391601e-01,-7.828487819195e-01,-9.156412550816e+00,0,1.000000000000e+00
Re,Sg,-5.816274946642e-01,-7.977403016257e-01,-9.748651813591e+00,0,1.000000000000e+00
Re,Bh,-5.779136417410e-01,-7.960286715320e-01,-9.674621905744e+00,1,1.000000000000e+00
Re,Hs,-5.741403640323e-01,-7.942740313847e-01,-9.600591997897e+00,0,1.000000000000e+00
Os,Ir,9.875897754705e-01,9.894866581357e-01,5.635102812605e+00,0,0.000000000000e+00
Os,Pt,8.861878511578e-01,9.023120132513e-01,4.307944899102e+00,0,0.000000000000e+00
Os,Au,7.282222833078e-01,7.738139490749e-01,3.843501286050e+00,0,0.000000000000e+00
Os,Hg,-4.352404072422e-01,-1.359682043065e-01,-2.856891555804e+00,0,0.000000000000e+00
Os,Tl,7.949690784396e-01,7.558475885365e-01,4.401411148855e+00,0,0.000000000000e+00
Os,Pb,5.519656712645e-01,3.673763778056e-01,2.600393692633e+00,0,0.000000000000e+00
Os,Bi,-1.029604673066e-01,-4.537943259997e-02,-2.461121326565e+00,0,0.000000000000e+00
Os,Po,7.850925572824e-01,7.966907076733e-01,4.783795224995e+00,0,0.000000000000e+00
Os,At,3.571966672237e-01,5.051286479769e-01,7.781716100900e+00,0,0.000000000000e+00
Os,Rn,-2.155084600867e-01,2.108587885012e-01,-1.612701001428e+00,0,0.000000000000e+00
Os,Fr,1.672607173785e-01,6.518232685671e-01,4.362055024468e+00,0,1.000000000000e+00
Os,Ra,6.251032676042e-01,4.288093021448e-01,3.652136392298e+00,0,1.000000000000e+00
Os,Ac,8.190075459067e-01,7.381276195643e-01,6.363880592119e+00,0,1.000000000000e+00
Os,Th,1.609507571293e-01,1.692984124995e-01,3.271705861382e+00,0,1.000000000000e+00
Os,Pa,-2.158543961852e-01,-5.745418980189e-01,-2.509389207197e+00,0,1.000000000000e+00
Os,U,-2.557759705637e-01,-6.141970799845e-01,-2.979684090158e+00,0,1.000000000000e+00
Os,Np,-1.898311133763e-01,-5.396224394965e-01,-2.207545627333e+00,0,1.000000000000e+00
Os,Pu,-1.877337878462e-01,-5.555052503890e-01,-2.183294922552e+00,0,1.000000000000e+00
Os,Am,-4.992693149068e-02,-3.791663970748e-01,-6.056890780525e-01,0,1.000000000000e+00
Os,Cm,-1.881278248295e-01,-5.704476109356e-01,-2.198303928979e+00,0,1.000000000000e+00
Os,Bk,-2.384304056798e-01,-5.983999604361e-01,-2.774387932886e+00,0,1.000000000000e+00
Os,Cf,-1.188719440568e-01,-4.408793404921e-01,-1.417598908484e+00,0,1.000000000000e+00
Os,Es,-9.587280195710e-02,-3.468435626532e-01,-1.221357184416e+00,0,1.000000000000e+00
Os,Fm,-4.871507958560e-01,-7.239771118925e-01,-8.804117164261e+00,0,1.000000000000e+00
Os,Md,-4.907848024385e-01,-7.258469760108e-01,-8.872002930169e+00,0,1.000000000000e+00
Os,No,-4.925620245030e-01,-7.267588448080e-01,-8.905363935129e+00,0,1.000000000000e+00
Os,Lr,-4.194166029000e-01,-6.878319796902e-01,-7.602054209369e+00,0,1.000000000000e+00
Os,Rf,-4.669232353550e-01,-7.134397610784e-01,-8.433654841737e+00,0,1.000000000000e+00
Os,Db,-5.005281580235e-01,-7.308251196597e-01,-9.056264294775e+00,0,1.000000000000e+00
Os,Sg,-5.394596743341e-01,-7.501876955594e-01,-9.832101619433e+00,0,1.000000000000e+00
Os,Bh,-5.347891647265e-01,-7.479110713628e-01,-9.735121953851e+00,0,1.000000000000e+00
Os,Hs,-5.300607644039e-01,-7.455929946110e-01,-9.638142288268e+00,1,1.000000000000e+00
Ir,Pt,9.063085843351e-01,9.201634055645e-01,4.185906622041e+00,0,0.000000000000e+00
Ir,Au,7.995280660583e-01,8.393329604365e-01,4.009275266313e+00,0,0.000000000000e+00
Ir,Hg,-4.388048642143e-01,-1.179334829703e-01,-2.736560633370e+00,0,0.000000000000e+00
Ir,Tl,8.244179532585e-01,7.888431354577e-01,4.336688598128e+00,0,0.000000000000e+00
Ir,Pb,5.651171975502e-01,3.822053001017e-01,2.529499827987e+00,0,0.000000000000e+00
Ir,Bi,-1.022772963308e-01,-3.504768985972e-02,-2.322794838916e+00,0,0.000000000000e+00
Ir,Po,8.501396138408e-01,8.603231195087e-01,4.921653885391e+00,0,0.000000000000e+00
Ir,At,4.250010583151e-01,5.628114843266e-01,8.796848051874e+00,0,0.000000000000e+00
Ir,Rn,-1.732365375299e-01,2.924742367213e-01,-1.231680658147e+00,0,0.000000000000e+00
Ir,Fr,1.622457215604e-01,6.574866708106e-01,4.020124770883e+00,0,1.000000000000e+00
Ir,Ra,6.378644569937e-01,4.419085740670e-01,3.540729235310e+00,0,1.000000000000e+00
Ir,Ac,8.231206057524e-01,7.418132957961e-01,6.076684486438e+00,0,1.000000000000e+00
Ir,Th,8.718871910781e-02,8.537788703466e-02,1.683877989332e+00,0,1.000000000000e+00
Ir,Pa,-2.159225017766e-01,-5.705065954535e-01,-2.384921703275e+00,0,1.000000000000e+00
Ir,U,-2.613744704611e-01,-6.131658247046e-01,-2.892962081469e+00,0,1.000000000000e+00
Ir,Np,-1.927042184605e-01,-5.356429117644e-01,-2.129132112442e+00,0,1.000000000000e+00
Ir,Pu,-1.954138614293e-01,-5.546344318543e-01,-2.159207713961e+00,0,1.000000000000e+00
Ir,Am,-4.629092512696e-02,-3.695935679984e-01,-5.335557716229e-01,0,1.000000000000e+00
Ir,Cm,-2.025689573709e-01,-5.733965822267e-01,-2.248933891644e+00,0,1.000000000000e+00
Ir,Bk,-2.443444838523e-01,-5.972979411613e-01,-2.701327145938e+00,0,1.000000000000e+00
Ir,Cf,-1.115793581505e-01,-4.301519359622e-01,-1.264232522148e+00,0,1.000000000000e+00
Ir,Es,-6.394055951147e-02,-3.219763706046e-01,-7.739141693645e-01,0,1.000000000000e+00
Ir,Fm,-4.664703504020e-01,-7.038513792102e-01,-8.009686833785e+00,0,1.000000000000e+00
Ir,Md,-4.697936459108e-01,-7.054415152217e-01,-8.068760109189e+00,0,1.000000000000e+00
Ir,No,-4.714185744727e-01,-7.062161523707e-01,-8.097790404530e+00,0,1.000000000000e+00
Ir,Lr,-4.043743624190e-01,-6.727431376899e-01,-6.963667907163e+00,0,1.000000000000e+00
Ir,Rf,-4.479559153256e-01,-6.948509851971e-01,-7.687315530865e+00,0,1.000000000000e+00
Ir,Db,-4.786992746455e-01,-7.096637016075e-01,-8.229101856714e+00,0,1.000000000000e+00
Ir,Sg,-5.142089821053e-01,-7.259042963070e-01,-8.904225004191e+00,0,1.000000000000e+00
Ir,Bh,-5.099558167324e-01,-7.240119561526e-01,-8.819834610757e+00,0,1.000000000000e+00
Ir,Hs,-5.056479200788e-01,-7.220799738197e-01,-8.735444217322e+00,0,1.000000000000e+00
Pt,Au,8.807504660889e-01,8.908188706667e-01,3.762739319468e+00,0,0.000000000000e+00
